0,20190716,5.144,0.713,-1.148,0.849
0,20190722,4.631,0.693,-0.704,0.744
0,20190728,5.113,0.66,-0.554,0.719
0,20190803,4.77,0.673,-0.485,0.44
0,20190809,4.958,0.629,-0.498,0.674
0,20190815,4.961,0.688,-0.643,0.562
0,20190827,5.171,0.658,-0.731,0.593
0,20190902,5.074,0.649,-0.985,0.652
0,20190908,4.78,0.675,-0.729,0.488
0,20190926,5.23,0.675,-0.903,0.527
0,20191002,4.714,0.642,-0.586,0.697
0,20191008,4.952,0.644,-0.616,0.597
0,20191014,4.806,0.638,-0.785,0.665
0,20191020,4.819,0.637,-0.712,0.686
0,20191026,4.792,0.689,-0.818,0.622
0,20191101,4.834,0.675,-0.856,0.602
0,20191107,4.61,0.695,-0.492,0.525
0,20191113,5.067,0.692,-0.922,0.533
0,20191119,4.482,0.66,-0.524,0.433
0,20191125,4.918,0.653,-0.7,0.542
0,20191201,4.864,0.68,-0.436,0.62
0,20191207,4.841,0.67,-0.625,0.567
0,20191213,5.029,0.713,-0.691,0.6
0,20191225,4.826,0.669,-0.263,0.59
0,20191231,4.846,0.69,-0.727,0.653
0,20200106,4.421,0.695,-0.58,0.551
0,20200118,4.22,0.636,-0.61,0.725
0,20200130,4.511,0.673,-0.399,0.5
0,20200205,1.597,9.623,1.013,4.981
0,20200211,5.004,1.079,2.071,8.998
0,20200217,5.478,3.984,0.034,2.698
0,20200223,3.846,3.718,3.739,14.718
0,20200229,4.786,0.843,1.408,6.974
0,20200306,4.774,1.11,2.322,8.946
0,20200312,6.308,4.604,-3.339,8.377
0,20200318,4.308,0.709,-0.503,0.65
0,20200324,5.197,0.7,-0.833,0.883
0,20200411,4.688,0.646,-0.138,0.57
0,20200417,4.603,0.715,-0.822,0.704
0,20200423,4.942,0.764,-1.064,1.373
0,20200429,4.454,0.669,-0.534,0.531
0,20200505,4.952,0.652,-0.54,0.665
0,20200511,4.502,0.696,-0.738,0.677
0,20200517,4.691,0.701,-0.364,0.639
0,20200523,5.327,0.733,-0.69,0.733
0,20200529,4.291,0.679,-0.589,0.83
0,20200604,5.324,0.699,-0.595,1.361
0,20200610,4.434,0.653,-0.438,0.511
0,20200616,4.957,0.782,-0.994,1.341
0,20200622,4.903,0.766,-0.931,0.793
0,20200628,4.609,0.749,-0.703,0.719
0,20200704,4.968,0.729,-0.729,0.977
0,20200710,4.559,0.658,-0.68,0.608
0,20200716,4.803,0.735,-0.778,0.679
0,20200722,5.005,0.712,-0.844,0.946
0,20200728,4.577,0.726,-0.472,0.996
0,20200803,5.155,0.737,-1.061,0.746
0,20200809,4.607,0.795,-0.749,0.95
0,20200815,5.41,0.691,-0.573,0.588
0,20200821,4.917,0.661,-0.498,0.509
0,20200827,4.977,0.724,-0.711,0.695
0,20200902,5.0,0.666,-0.595,0.707
0,20200908,4.835,0.683,-0.788,0.695
0,20200914,4.983,0.692,-0.477,0.514
0,20200920,4.954,0.652,-0.735,0.717
0,20200926,4.843,0.722,-0.816,0.876
0,20201002,5.128,0.652,-0.479,0.686
0,20201008,4.808,0.687,-0.293,0.386
0,20201014,4.132,3.014,3.398,14.001
0,20201020,4.854,0.655,-0.266,0.543
0,20201026,4.904,0.717,-0.603,1.058
0,20201101,4.899,0.728,-0.434,0.663
0,20201107,4.943,0.682,-0.558,0.615
0,20201113,4.763,0.671,-0.604,0.727
0,20201119,4.994,0.688,-0.583,0.68
0,20201125,4.607,0.653,-0.228,0.516
0,20201201,5.032,0.652,-0.632,0.672
0,20201207,4.499,0.691,-0.481,0.448
0,20201213,4.979,0.7,-0.741,0.608
0,20201219,4.652,0.688,-0.467,0.499
0,20201225,4.766,0.667,-0.509,0.625
0,20201231,4.866,0.683,-0.738,0.7
0,20210106,4.511,0.686,-0.49,0.517
0,20210112,4.989,0.658,-0.453,0.59
0,20210124,4.436,0.675,-0.431,0.608
0,20210130,5.145,0.682,-0.778,0.707
0,20210205,4.184,0.68,-0.116,0.708
0,20210211,5.177,0.669,-0.815,0.7
0,20210217,4.462,0.716,-0.416,0.609
0,20210223,4.722,0.7,-0.425,0.539
0,20210301,4.875,0.697,-0.706,0.54
0,20210307,4.384,0.703,-0.723,0.574
0,20210313,5.146,0.705,-0.528,0.719
0,20210319,4.711,0.692,-0.758,0.623
0,20210325,4.655,0.73,-0.392,0.563
0,20210331,4.972,0.704,-0.775,0.55
0,20210406,4.411,0.686,-0.416,0.812
0,20210412,5.196,0.717,-0.852,0.784
0,20210418,4.396,0.735,-0.505,0.393
0,20210424,5.155,0.721,-0.953,0.968
0,20210430,4.65,0.712,-0.453,0.696
0,20210506,4.92,0.685,-0.622,0.549
0,20210512,5.213,0.742,-0.487,0.694
0,20210518,4.708,0.7,-0.613,0.811
0,20210524,5.163,0.715,-0.58,0.674
0,20210530,4.717,0.728,-0.738,0.55
0,20210605,4.883,0.735,-0.644,0.644
0,20210611,5.227,0.7,-0.677,0.766
0,20210617,4.533,0.675,-0.316,0.901
0,20210623,5.476,0.764,-0.944,0.932
0,20210629,4.609,0.657,-0.684,0.824
0,20210705,5.162,0.734,-1.079,0.998
0,20210711,5.194,0.66,-0.508,0.73
0,20210717,4.892,0.69,-0.619,0.585
0,20210723,5.501,0.759,-0.803,0.764
0,20210729,5.104,0.755,-0.809,0.818
0,20210804,5.114,0.669,-0.643,0.588
0,20210810,5.12,0.71,-0.972,0.71
0,20210822,5.201,0.729,-0.902,0.673
0,20210828,4.802,0.65,-0.271,0.762
0,20210903,5.187,0.695,-0.826,0.557
0,20210909,5.156,0.72,-0.506,0.672
0,20210915,5.028,0.667,-0.68,0.539
0,20210921,5.111,0.691,-0.604,0.594
0,20210927,5.168,0.679,-0.785,0.663
0,20211003,4.98,0.692,-0.571,0.492
0,20211009,5.159,0.701,-0.764,0.607
0,20211015,4.956,0.773,1.813,7.123
0,20211021,2.56,8.495,3.846,14.698
0,20211027,2.276,8.447,3.438,13.501
0,20211102,5.988,3.39,-3.056,7.208
0,20211108,5.266,1.458,1.754,7.604
0,20211114,4.78,0.647,-0.765,0.68
0,20211120,4.912,0.646,-0.375,0.568
0,20211126,4.785,0.665,-0.57,0.661
0,20211202,4.647,0.648,-0.435,0.553
0,20211208,5.033,0.644,-0.66,0.693
0,20211214,4.453,0.646,-0.649,0.557
0,20211220,5.085,0.678,-0.863,0.562
0,20220101,4.764,0.684,-0.735,0.596
0,20220113,4.635,0.696,-0.532,0.524
0,20220125,4.414,0.713,-0.429,0.594
0,20220206,4.635,0.726,-0.563,0.444
0,20220218,5.14,0.721,-0.719,0.506
0,20220314,5.153,0.699,-0.547,0.762
0,20220326,4.61,0.731,-0.492,0.737
0,20220407,4.74,0.751,-0.778,0.609
0,20220419,5.219,0.735,-0.672,0.781
0,20220501,5.492,0.73,-0.831,0.688
0,20220513,5.493,0.71,-0.578,0.649
0,20220525,5.354,0.698,-0.538,0.626
0,20220606,4.786,0.695,-0.827,1.028
0,20220618,4.922,0.677,-0.404,0.907
0,20220630,5.45,0.764,-0.78,0.861
0,20220712,5.835,0.71,-0.577,0.858
0,20220724,5.384,0.699,-0.607,0.602
0,20220805,5.443,0.699,-0.714,0.71
0,20220817,5.286,0.711,-0.489,0.69
0,20220829,5.329,0.685,-0.703,0.637
0,20220910,5.665,0.752,-0.866,0.675
0,20220922,5.262,0.694,-0.503,0.817
0,20221004,5.359,0.692,-0.813,0.651
0,20221016,5.445,0.721,-0.716,0.506
0,20221028,5.421,0.742,-0.706,0.595
0,20221109,5.409,0.718,-0.748,0.746
0,20221121,4.85,0.74,-0.883,0.699
0,20221203,4.826,0.767,-0.871,0.65
0,20221215,4.804,0.79,-0.732,0.509
0,20221227,4.942,0.75,-0.78,0.545
0,20230108,5.209,0.795,-0.805,0.598
0,20230120,5.294,0.797,-0.895,0.548
0,20230201,4.855,0.787,-0.887,0.601
0,20230213,4.992,0.739,-0.653,0.608
0,20230225,4.989,0.796,-1.024,0.72
0,20230309,6.067,0.855,-0.971,0.518
