0,20170906,5.233,1.95,-1.645,3.382
0,20170918,5.327,1.798,-1.774,3.383
0,20170930,4.423,1.66,-2.621,4.002
0,20171012,4.403,1.638,-2.604,4.06
0,20171024,4.361,1.658,-3.428,3.755
0,20171105,5.331,1.794,-1.91,3.289
0,20171117,5.348,1.821,-1.766,3.378
0,20171129,4.325,1.579,-2.939,3.921
0,20171211,4.249,1.57,-2.928,3.961
0,20171223,4.23,1.635,-2.689,4.122
0,20180104,4.334,1.662,-3.32,3.866
0,20180116,4.346,1.68,-3.104,3.862
0,20180128,4.284,1.605,-2.992,4.028
0,20180209,4.135,1.583,-2.23,4.39
0,20180221,4.308,1.539,-2.588,4.174
0,20180305,4.316,1.639,-3.164,3.839
0,20180317,5.359,1.816,-1.85,3.246
0,20180410,4.191,1.632,-2.39,4.381
0,20180422,4.189,1.583,-1.619,4.532
0,20180504,4.407,1.693,-2.596,4.101
0,20180516,5.359,1.777,-2.087,3.071
0,20180528,4.938,1.729,-2.78,3.822
0,20180609,4.265,1.682,-2.165,4.402
0,20180621,4.223,1.655,-2.418,4.301
0,20180703,4.21,1.654,-2.37,4.346
0,20180715,4.827,1.77,-2.1,3.961
0,20180925,4.768,1.771,-2.724,3.942
0,20181118,4.282,1.646,-2.545,4.151
0,20181230,4.265,1.576,-2.868,4.108
0,20190111,4.334,1.63,-2.884,4.052
0,20190117,4.89,1.651,-2.256,3.951
0,20190123,4.791,1.694,-1.919,3.938
0,20190210,4.283,1.646,-2.835,3.892
0,20190222,4.357,1.672,-3.22,3.84
0,20190306,5.389,1.832,-2.011,3.187
0,20190312,4.308,1.579,-2.998,4.015
0,20190318,4.409,1.668,-3.237,3.713
0,20190324,4.225,1.675,-2.604,4.192
0,20190330,4.343,1.677,-3.104,3.872
0,20190405,5.37,1.779,-2.036,3.267
0,20190411,4.31,1.609,-3.055,4.044
0,20190417,4.486,1.742,-3.264,3.676
0,20190423,4.907,1.668,-2.578,3.862
0,20190429,4.375,1.617,-2.596,4.136
0,20190511,4.364,1.686,-1.777,4.356
0,20190517,4.937,1.735,-2.991,3.805
0,20190523,4.218,1.631,-2.462,4.323
0,20190529,4.395,1.672,-3.186,3.829
0,20190610,4.281,1.547,-3.016,4.076
0,20190616,4.966,1.729,-2.713,3.77
0,20190622,4.911,1.646,-2.091,3.85
0,20190628,4.42,1.668,-3.253,3.742
0,20190704,5.334,1.757,-2.174,3.3
0,20190710,4.349,1.623,-3.065,3.673
0,20190716,4.976,1.73,-2.887,3.687
0,20190722,4.273,1.614,-2.552,4.112
0,20190728,5.301,1.75,-1.702,3.367
0,20190803,4.327,1.6,-2.862,3.978
0,20190809,4.84,1.657,-2.444,3.886
0,20190815,4.886,1.669,-2.381,3.912
0,20190827,5.355,1.801,-1.826,3.308
0,20190902,5.327,1.772,-1.867,3.206
0,20190908,4.338,1.635,-3.167,3.83
0,20190926,5.37,1.8,-1.931,3.284
0,20191002,4.221,1.626,-2.53,4.164
0,20191008,4.907,1.647,-2.466,3.838
0,20191014,4.875,1.622,-2.447,3.889
0,20191020,4.823,1.839,-2.25,3.656
0,20191026,4.838,1.639,-2.477,3.875
0,20191101,4.356,1.637,-3.228,3.837
0,20191107,4.294,1.614,-3.009,4.014
0,20191113,4.89,1.661,-2.7,3.744
0,20191119,4.261,1.601,-3.013,4.009
0,20191125,4.916,1.584,-2.027,3.843
0,20191201,4.356,1.626,-3.175,3.894
0,20191207,4.334,1.621,-3.242,3.783
0,20191213,4.871,1.884,-2.394,3.368
0,20191225,4.842,1.572,-2.41,3.889
0,20191231,4.792,1.692,-1.965,4.054
0,20200106,4.345,1.491,-2.894,3.949
0,20200118,4.211,1.484,-2.918,4.087
0,20200130,4.29,1.561,-1.862,4.36
0,20200205,1.492,8.446,0.331,10.908
0,20200211,4.74,1.476,-0.649,8.339
0,20200217,5.071,3.975,-2.836,4.234
0,20200223,3.659,3.863,1.67,15.607
0,20200229,4.769,1.511,-0.449,8.302
0,20200306,4.207,1.366,-0.645,8.634
0,20200312,6.525,5.029,-4.265,9.527
0,20200318,3.937,1.367,-2.594,4.192
0,20200324,4.786,1.624,-3.087,3.503
0,20200411,4.036,1.432,-2.247,4.408
0,20200417,4.58,1.62,-2.11,4.198
0,20200423,4.679,1.721,-1.866,4.32
0,20200429,4.032,1.398,-3.537,3.842
0,20200505,4.721,1.664,-2.853,3.842
0,20200511,4.058,1.385,-3.449,3.886
0,20200517,3.976,1.374,-2.432,4.435
0,20200523,5.179,1.884,-1.872,3.118
0,20200529,4.075,1.377,-3.065,3.988
0,20200604,5.3,1.849,-2.19,3.318
0,20200610,3.928,1.413,-2.447,4.576
0,20200616,5.206,1.836,-0.827,3.184
0,20200622,4.757,1.904,-2.718,3.546
0,20200628,4.074,1.42,-3.336,3.921
0,20200704,4.803,1.64,-2.394,3.982
0,20200710,3.929,1.361,-3.079,4.277
0,20200716,4.114,1.413,-3.504,3.781
0,20200722,4.167,1.517,-3.61,3.748
0,20200728,4.024,1.432,-2.355,4.236
0,20200803,5.268,1.801,-2.233,3.254
0,20200809,4.098,1.443,-2.234,4.416
0,20200815,5.26,1.815,-2.085,3.414
0,20200821,4.589,1.666,-2.282,4.088
0,20200827,4.723,1.65,-2.914,3.926
0,20200902,5.071,1.855,-1.549,3.219
0,20200908,4.71,1.551,-2.835,3.815
0,20200914,4.784,1.64,-2.269,4.112
0,20200920,4.731,1.63,-2.863,3.82
0,20200926,4.166,1.543,-3.715,3.817
0,20201002,5.178,1.754,-2.134,3.395
0,20201008,4.701,1.608,-2.664,3.805
0,20201014,3.913,3.125,1.512,15.443
0,20201020,4.209,1.371,-3.261,3.69
0,20201026,4.234,1.484,-3.164,3.959
0,20201101,4.602,1.545,-2.055,3.919
0,20201107,4.681,1.508,-2.68,3.77
0,20201113,4.609,1.52,-1.903,4.018
0,20201119,4.739,1.557,-2.574,3.828
0,20201125,4.186,1.401,-2.53,4.194
0,20201201,5.104,1.734,-1.178,3.381
0,20201207,4.108,1.355,-2.938,3.815
0,20201213,4.745,1.496,-2.069,3.792
0,20201219,4.151,1.38,-3.065,3.911
0,20201225,4.749,1.431,-2.311,3.607
0,20201231,4.616,1.552,-1.97,3.874
0,20210106,4.103,1.323,-3.132,3.818
0,20210112,4.718,1.478,-2.682,3.68
0,20210124,4.025,1.367,-2.45,4.329
0,20210130,5.211,1.704,-1.932,3.179
0,20210205,3.873,1.238,-1.982,4.293
0,20210211,5.136,1.787,-1.403,3.244
0,20210217,4.126,1.321,-2.656,3.998
0,20210223,4.179,1.436,-3.168,3.909
0,20210301,4.204,1.427,-3.403,3.694
0,20210307,4.009,1.331,-2.544,4.186
0,20210313,4.871,1.545,-2.097,3.913
0,20210319,4.168,1.399,-3.272,3.893
0,20210325,4.045,1.389,-2.003,4.454
0,20210331,4.61,1.559,-2.265,3.788
0,20210406,4.145,1.287,-2.921,3.863
0,20210412,5.146,1.641,-2.047,3.22
0,20210418,4.069,1.311,-2.86,3.76
0,20210424,5.244,1.717,-1.844,3.543
0,20210430,4.164,1.38,-2.853,3.778
0,20210506,4.634,1.547,-2.141,3.88
0,20210512,5.217,1.76,-0.712,3.037
0,20210518,4.226,1.412,-2.593,4.25
0,20210524,5.145,1.762,-1.318,3.036
0,20210530,4.19,1.38,-3.242,3.752
0,20210605,4.688,1.748,-2.254,3.542
0,20210611,5.199,1.662,-1.702,3.461
0,20210617,4.082,1.335,-1.976,3.992
0,20210623,5.321,1.723,-1.171,3.322
0,20210629,4.191,1.342,-2.303,4.253
0,20210705,4.371,1.594,-2.735,4.172
0,20210711,5.218,1.702,-0.449,3.087
0,20210717,4.214,1.431,-2.904,4.115
0,20210723,5.885,1.617,-1.709,3.163
0,20210729,5.209,1.767,-1.476,3.62
0,20210804,5.239,1.711,-1.332,3.553
0,20210810,4.713,1.584,-2.168,3.949
0,20210822,5.205,1.669,-1.355,3.639
0,20210828,4.12,1.467,-2.479,4.277
0,20210903,5.224,1.682,-1.464,3.438
0,20210909,5.226,1.695,-1.186,3.593
0,20210915,4.76,1.515,-2.454,3.931
0,20210921,5.136,1.728,-1.165,3.188
0,20210927,5.227,1.714,-1.475,3.458
0,20211003,4.784,1.546,-2.2,3.966
0,20211009,5.235,1.687,-1.499,3.44
0,20211015,4.793,1.489,0.606,9.871
0,20211021,2.805,8.149,2.943,15.758
0,20211027,2.101,8.591,1.183,13.178
0,20211102,5.538,3.208,-5.333,9.275
0,20211108,5.233,2.49,-0.112,9.846
0,20211114,4.469,1.642,-1.789,4.325
0,20211120,4.977,1.667,-0.149,3.774
0,20211126,4.11,1.582,-1.937,3.871
0,20211202,3.991,1.554,-2.522,3.861
0,20211208,5.46,1.698,-0.304,3.119
0,20211214,3.943,1.519,-2.573,3.923
0,20211220,4.974,1.677,-0.73,4.021
0,20220101,3.806,1.63,-3.262,3.792
0,20220113,3.777,1.602,-3.183,3.891
0,20220125,3.62,1.5,-2.364,4.245
0,20220206,3.796,1.545,-3.098,3.722
0,20220218,5.514,1.889,-0.561,3.414
0,20220314,5.473,1.847,-0.665,3.535
0,20220326,3.723,1.509,-1.722,4.186
0,20220407,3.91,1.609,-2.447,4.009
0,20220419,5.414,1.895,-0.137,3.066
0,20220501,6.124,1.685,-0.74,3.165
0,20220513,5.454,1.925,-0.349,3.002
0,20220525,5.48,1.857,-0.923,3.505
0,20220606,4.367,2.023,-2.231,3.36
0,20220618,5.473,1.821,-0.479,3.341
0,20220630,5.597,1.77,0.599,2.647
0,20220712,6.179,1.583,-0.49,3.233
0,20220724,5.512,1.867,0.043,3.077
0,20220805,5.585,1.803,-0.263,3.562
0,20220817,5.702,1.746,0.251,3.109
0,20220829,5.559,1.819,-0.236,3.407
0,20220910,6.173,1.626,-0.478,3.243
0,20220922,5.404,1.998,-0.37,3.316
0,20221004,5.557,1.814,-0.409,3.539
0,20221016,5.515,1.898,0.132,3.278
0,20221028,5.559,1.798,-0.4,3.477
0,20221109,5.561,1.803,-0.471,3.489
0,20221121,4.468,1.749,-1.109,4.709
0,20221203,4.491,1.779,-1.273,3.998
0,20221215,4.443,1.756,-1.279,4.131
0,20221227,4.92,1.903,0.207,3.271
0,20230108,4.924,1.99,-0.761,3.329
0,20230120,4.994,2.065,-0.754,3.459
0,20230201,4.442,1.762,-1.409,4.092
0,20230213,4.553,1.786,-0.871,4.092
0,20230225,4.531,1.836,-1.567,4.154
0,20230309,6.379,1.92,-0.385,3.473
